,symbolic_function,complexity,log_loss,alpha,score
0,0.658180072672305*x0 - 0.46085653129108,2,-3.3212202435399942,tensor(0.0100),1.8671797262252219
1,2.70464080588862*tanh(0.298532344131386*x0 - 0.93129260657291) + 1.60891574116773,5,-3.9225030703537227,tensor(1.0000e-05),0.20042760893790948
2,2.33039718970613,0,0.4131392089104493,tensor(10.),0.0
