,symbolic_function,complexity,log_loss,alpha,score
0,0.381576741741018 - 0.220507350982863*x0,2,-6.348269321583761,tensor(0.0100),1.7262743565266714
1,0.127510159966982 - 0.38440282821443*tanh(0.821014329262439*x0 - 0.935180825566889),5,-7.697234536020495,tensor(1.0000e-05),0.4496550714789113
2,0.0118063519909339,0,-2.895720608530418,tensor(0.3162),0.0
