,symbolic_function,complexity,log_loss,alpha,score
0,0.558372512950242*x0 - 0.715057578968317,2,-5.817083995515304,tensor(0.0100),2.95962052998197
1,4.15150575802134*tanh(0.142974654249889*x0 - 0.427733239609287) + 0.957471444564944,5,-6.745823551003189,tensor(1.0000e-05),0.3095798518292951
2,1.67686866833544,0,0.10215706444863625,tensor(10.),0.0
