,symbolic_function,complexity,log_loss,alpha,score
0,0.0503329152716918*x0 + 0.270539347875726,2,-8.135747208880716,tensor(0.0003),0.9192069579724662
1,0.0385479338117364*x0**3 + 0.215738707896497*x0**2 + 0.412482736166403*x0 + 0.444532449922371,8,-9.942568436450072,tensor(1.0000e-05),0.3011368712615594
2,0.174822982669374,0,-6.297333292935783,tensor(0.0100),0.0
