,symbolic_function,complexity,log_loss,alpha,score
0,0.247691758186389*x0 + 0.00514451870238009,2,-8.421638164732695,tensor(0.0003),1.206684515493579
1,0.154480043884466*tan(1.2212602666952*x0 + 0.0845864163386372) - 0.00723837425566545,5,-10.35616261712379,tensor(1.0000e-05),0.644841484130365
2,0.0218383769582724,0,-6.008269133745537,tensor(0.0100),0.0
