,symbolic_function,complexity,log_loss,alpha,score
0,0.605548580790642*tanh(0.79760511030467*x0 - 0.787034819541884) + 0.396692884445525,5,-13.051856262993873,tensor(1.0000e-05),1.5486381357832713
1,0.315593226852042*x0 + 0.00249003869449343,2,-8.405941855644059,tensor(0.0003),1.5180371144912295
2,0.0230454228694251,0,-5.3698676266616,tensor(0.0100),0.0
