,symbolic_function,complexity,log_loss,alpha,score
0,0.314069390092391*exp(0.862639105871903*x0) - 0.31427138633149,4,-12.0602792643064,tensor(1.0000e-05),1.6829923283757333
1,0.314864205635188*x0 + 0.00262578579967964,2,-8.694294607554934,tensor(0.0003),1.5666326900387606
2,0.0243955128427944,0,-5.5610292274774125,tensor(0.0100),0.0
