,symbolic_function,complexity,log_loss,alpha,score
0,0.126169993871805*x0,1,-12.333545211634485,tensor(1.0000e-05),2.556372731749857
1,0.00155328921805631,0,-9.777172479884628,tensor(0.0003),0.0
