,symbolic_function,complexity,log_loss,alpha,score
0,0.254098099878148*tan(1.02517971800537*x0 + 0.161334655922691) - 0.0369789064937729,5,-10.443449159373865,tensor(1.0000e-05),0.6797239553643545
1,0.332423279550201*x0 + 0.0043730833044298,2,-8.404277293280801,tensor(0.0003),1.515416574150711
2,0.0270889235191571,0,-5.373444144979379,tensor(0.0100),0.0
