,symbolic_function,complexity,log_loss,alpha,score
0,0.333661824269779*x0 + 0.00437169832877721,2,-8.201942731269861,tensor(0.0003),1.4245273460740497
1,0.252485588600759*tan(1.03962827138768*x0 + 0.148789185830942) - 0.0334306889383992,5,-10.515417768386842,tensor(1.0000e-05),0.77115834570566
2,0.0273786159171583,0,-5.352888039121762,tensor(0.0100),0.0
