,symbolic_function,complexity,log_loss,alpha,score
0,0.240650050384382*x0 - 0.000542646611559563,2,-14.221547193512572,tensor(1.0000e-05),3.395860978196376
1,0.0115249847126013,0,-7.429825237119821,tensor(0.0003),0.0
