,symbolic_function,complexity,log_loss,alpha,score
0,0.248710953158698*tan(1.06196474679778*x0 + 0.124365970550838) - 0.0265080524737535,5,-10.570462592308285,tensor(1.0000e-05),0.6629016554331368
1,0.330092079763046*x0 + 0.00459254656228682,2,-8.581757626008875,tensor(0.0003),1.5589928572035183
2,0.0247052721739527,0,-5.463771911601838,tensor(0.0100),0.0
