,symbolic_function,complexity,log_loss,alpha,score
0,0.0265028505532552 - 0.525285194703204*x0,2,-8.130766531417628,tensor(0.0003),1.7573135737788235
1,0.319011902621404*cos(2.01466332267914*x0 + 1.42804648513201) - 0.0139929689135089,5,-10.735195038251074,tensor(1.0000e-05),0.8681428356111489
2,0.00746456415206189,0,-4.616139383859981,tensor(0.0100),0.0
