,symbolic_function,complexity,log_loss,alpha,score
0,0.332181746766757*x0 - 0.0377339756179478,2,-11.406970441838578,tensor(1.0000e-05),2.7556527431731546
1,0.221242130867088,0,-5.895664955492268,tensor(0.0100),0.0
