,symbolic_function,complexity,log_loss,alpha,score
0,0.546961046999419 - 1.06719346905027*x0,2,-11.906965759350399,tensor(1.0000e-05),4.17614154913252
1,-0.286348447280005,0,-3.5546826610853595,tensor(0.3162),0.0
