,symbolic_function,complexity,log_loss,alpha,score
0,0.546693262941918 - 1.06684270336979*x0,2,-11.985221634722395,tensor(1.0000e-05),4.207436110243733
1,-0.287514998490922,0,-3.5703494142349292,tensor(0.3162),0.0
