,symbolic_function,complexity,log_loss,alpha,score
0,0.434338381577433 - 0.810011838662028*x0,2,-14.694802176134141,tensor(1.0000e-05),5.284445167839269
1,-0.198908618175649,0,-4.125911840455602,tensor(0.0100),0.0
