,symbolic_function,complexity,log_loss,alpha,score
0,0.340760698455118*x0 - 0.217311051730356,2,-14.705900621985602,tensor(1.0000e-05),4.400885257607115
1,0.0492692896436202,0,-5.904130106771372,tensor(0.0100),0.0
