,complexity,loss,score,sympy_format
2,4,1.2789428e-05,1.6571900293157629,x1 - sin(x1)
3,5,5.9992594e-06,0.7569828638750665,tanh(x1)**3*0.26895487
1,3,6.7074834e-05,0.5450264914498406,x1*0.054502565
4,6,5.8284663e-06,0.02888213284876838,tanh(tanh(x1)**3)*0.27506623
5,7,5.686225e-06,0.024707312105695538,(tanh(x1)**3 - 0.0020989357)*0.27089265
