,complexity,loss,score,sympy_format
4,6,0.0009305994,4.000589570795066,sin(-x0 + x1)*0.48908228
3,5,0.05083897,0.7083307106361966,tanh(sin(-x0 + x1))
2,4,0.10323355,0.008974603113830509,sin(x1)*0.06706058
1,3,0.1041642,0.005504076725862202,0.056925878/x1
0,1,0.10531719,0.0,0.00580927170000000
