,complexity,loss,score,sympy_format
1,5,1.2872056e-11,1.4959846263131176,2.0120368 + x0*(-3.8709102e-5)
3,7,9.841495e-12,0.2679846619466065,2.0120473 + log(exp(x0) + 1)*(-4.060445e-5)
2,6,1.2866053e-11,0.0004664678441489021,log(1 + x0*(-3.873382e-5)) + 2.012037
0,1,5.1102176e-09,0.0,2.01187250000000
