,complexity,loss,score,sympy_format
2,4,2.986806e-08,8.146922277880233,0.200042942987841*x1**3
1,3,0.00010312653,0.5162276508191069,x1*0.06500597
3,5,2.9764424e-08,0.0034758271796545104,sin(x1**3*0.20044602)
4,7,2.967714e-08,0.0014684011802578438,sin(0.156483493114684*x1**3)*1.2796339
0,1,0.00028957432,0.0,0.00270409880000000
