,complexity,loss,score,sympy_format
3,5,0.00062437536,1.0139180765833866,0.26710302 - 0.43530607*x1
2,4,0.0017210155,0.8226066614130507,(0.4166604 - x1)**3
4,6,0.0003906352,0.46897759382947474,(-x1 + log(x0 + 1))*0.3700717
5,7,0.00028368802,0.319899018931885,(-x1 + tanh(sin(x0)))*0.40065843
1,3,0.0039177644,0.22800066873003927,x1*(-0.1080103)
