,symbolic_function,complexity,log_loss,alpha,score
0,0.237081164918143 - 0.0776485248304619*x0,2,-7.725540834235132,tensor(0.0003),1.5380659509201382
1,0.0872064344595938 - 0.127620526418011*tanh(1.06477592624502*x0 - 2.13845698789567),5,-9.122275040999844,tensor(1.0000e-05),0.4655780689215705
2,0.0561036361856343,0,-4.649408932394856,tensor(0.0100),0.0
