,complexity,loss,score,sympy_format
4,6,228.68968,0.1610056967923705,sin(x0*(-5.3478))*10.644334
2,4,271.30576,0.03798805384141587,log(tan(x0)**2)
3,5,268.63986,0.009874778363425157,tan(0.49926537 - sin(x0))
1,3,281.8104,0.0014173831576132952,Abs(sin(x0))
0,1,282.6104,0.0,1.80686870000000
