,symbolic_function,complexity,log_loss,alpha,score
0,0.85196968084663*x0 - 0.00909738381575933,2,-11.761973585090983,tensor(1.0000e-05),3.5166578843847205
1,-0.0191773365082336,0,-4.728657816321542,tensor(0.0100),0.0
