,complexity,loss,score,sympy_format
1,4,4.8267357e-05,1.444874864568655,tanh(x1)*0.2963725
4,7,4.564058e-05,0.021398195464810414,tanh(tanh(x1*(-0.78981924)))*(-0.3916698)
2,5,4.7260375e-05,0.021083287111525732,sin(tanh(x1)*0.29990166)
3,6,4.662773e-05,0.01347677802720652,tanh(x1)*0.290408 + 0.0050453045
0,1,0.0036826213,0.0,0.234852660000000
