,complexity,loss,score,sympy_format
1,2,0.2000584,1.5454964253169252,-x0
6,7,0.0074354783,1.0061345755914741,log(0.289878500235624*x0**3 + 1)/(-0.5583244)
4,5,0.024568407,0.8444640299642787,(-log(x0 + 1) - 0.12540896)**3
2,3,0.09600284,0.7342315495607424,0.32257566 - x0
3,4,0.05716406,0.5184523951329502,-log(x0**3 + 1)
