,complexity,loss,score,sympy_format
1,3,5.353436e-07,4.836333321802584,x0*(-0.4946516)
4,7,2.1237152e-07,0.684069961263849,x0*39.725353/(-x0 - 80.137024)
2,5,4.2814324e-07,0.11172548562419043,0.00033454638 - 0.49501237*x0
3,6,4.20905e-07,0.01705065747629598,sin(x0*0.29297847)/(-0.5898457)
0,1,0.008499989,0.0,-0.0190014990000000
