,symbolic_function,complexity,log_loss,alpha
0,-0.0280000000000000,0,-6.0431239013972675,tensor(0.0100)
1,-0.0280000000000000,0,-6.0431239013972675,tensor(0.1000)
2,0.071 - 0.21*x0,2,-11.55764908397629,tensor(1.0000e-05)
3,0.071 - 0.21*x0,2,-11.55764908397629,tensor(1.0000e-04)
4,0.071 - 0.21*x0,2,-11.55764908397629,tensor(0.0010)
