,symbolic_function,complexity,log_loss,alpha
0,-0.0590000000000000,0,-13.271911804000611,1e-05
1,-0.0590000000000000,0,-13.271911804000611,0.0001
2,-0.0590000000000000,0,-13.271911804000611,0.001
3,-0.0590000000000000,0,-13.271911804000611,0.01
4,-0.0590000000000000,0,-13.271911804000611,0.1
5,-0.0590000000000000,0,-13.271911804000611,0.9
