,symbolic_function,complexity,log_loss,alpha,score
0,0.483319072842094*x0 - 0.0153143074392977,2,-15.032333996727315,tensor(1.0000e-05),4.617579048536986
1,-0.0743935627494938,0,-5.797175899653343,tensor(0.0100),0.0
