,symbolic_function,complexity,log_loss,alpha,score
0,-0.143386052845103*x0 - 0.0171314610503373,3,-17.035045990061757,tensor(1.0000e-05),2.9921430135767384
1,-0.0155784175056894,0,-8.058616949331542,tensor(0.0003),0.0
