,symbolic_function,complexity,log_loss,alpha,score
0,0.222507097096097 - 1.31520090962154*x0,2,-10.5624416021362,tensor(1.0000e-05),4.0967271811877675
1,-0.397842154098209,0,-2.3689872397606657,tensor(0.3162),0.0
