,complexity,loss,score,sympy_format
3,7,1.5628464e-07,0.15362068201334725,tanh(tan(x0))*0.00025069356 - 1*(-1.9992907)
2,6,1.8223547e-07,0.03601553373981182,tanh(x0)*(-0.00084000384) - 1*(-2.0000844)
1,5,1.889184e-07,0.0014729830603083163,x0*1.8094803e-5 + 1.9991975
0,1,1.9003478e-07,0.0,1.99927430000000
