2025-07-06 20:05:40,654 - INFO - A new study created in Journal with name: model-epidemics-gkan-epidemics_gkan_ic1_s5_pd_mult_noise_70db_2
2025-07-06 20:43:50,011 - INFO - Trial 0 finished with value: 0.17488998174667358 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 8.63200816860254e-06, 'lamb_h_net': 8.629132190071855e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 6, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 0.17488998174667358.
2025-07-06 23:25:03,353 - INFO - Trial 11 finished with value: 0.17489658296108246 and parameters: {'lr': 0.026868566033176933, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.0002552142608290494, 'lamb_h_net': 1.1615066748687455e-06, 'grid_size_g_net': 19, 'spline_order_g_net': 2, 'range_limit_g_net': 5, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 6, 'grid_size_h_net': 5, 'spline_order_h_net': 3, 'range_limit_h_net': 5, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 0.1748843789100647.
2025-07-06 23:33:19,151 - INFO - Trial 12 finished with value: 0.17488549649715424 and parameters: {'lr': 0.01714007529698671, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0009605331584077194, 'lamb_h_net': 5.25394204627374e-05, 'grid_size_g_net': 17, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 5, 'grid_size_h_net': 11, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 0.1748843789100647.
2025-07-06 23:37:34,643 - INFO - Trial 13 finished with value: 0.17497585713863373 and parameters: {'lr': 0.011372152256077123, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0031943502435760446, 'lamb_h_net': 0.005973352938433137, 'grid_size_g_net': 17, 'spline_order_g_net': 1, 'range_limit_g_net': 6, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 3, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 0.1748843789100647.
2025-07-06 23:43:37,792 - INFO - Trial 14 finished with value: 0.17488594353199005 and parameters: {'lr': 0.005099979322764125, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 2.6641218209024524e-05, 'lamb_h_net': 0.00010626223535514112, 'grid_size_g_net': 17, 'spline_order_g_net': 1, 'range_limit_g_net': 4, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 3, 'grid_size_h_net': 15, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.1748843789100647.
2025-07-06 23:53:15,898 - INFO - Trial 15 finished with value: 0.17490069568157196 and parameters: {'lr': 0.01471682679361812, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 1.1845012047048324e-06, 'lamb_h_net': 0.004597542381390394, 'grid_size_g_net': 17, 'spline_order_g_net': 2, 'range_limit_g_net': 1, 'mu_1_g_net': 0.5, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 5, 'grid_size_h_net': 12, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 5}. Best is trial 8 with value: 0.1748843789100647.
2025-07-06 23:56:17,025 - INFO - Trial 16 finished with value: 0.17545191943645477 and parameters: {'lr': 0.005675811117801861, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.9184525204476178, 'lamb_h_net': 4.806509698170479e-05, 'grid_size_g_net': 15, 'spline_order_g_net': 1, 'range_limit_g_net': 7, 'mu_1_g_net': 0.9, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 17, 'spline_order_h_net': 3, 'range_limit_h_net': 3, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 00:17:45,573 - INFO - Trial 17 finished with value: 0.17585857212543488 and parameters: {'lr': 0.001164997539990745, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0015935409670096246, 'lamb_h_net': 0.9656482791446275, 'grid_size_g_net': 19, 'spline_order_g_net': 2, 'range_limit_g_net': 5, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 5, 'grid_size_h_net': 8, 'spline_order_h_net': 2, 'range_limit_h_net': 5, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 00:22:09,669 - INFO - Trial 18 finished with value: 0.1751462072134018 and parameters: {'lr': 0.04309992418468835, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.033594372013398544, 'lamb_h_net': 0.0002975202786342239, 'grid_size_g_net': 15, 'spline_order_g_net': 1, 'range_limit_g_net': 6, 'mu_1_g_net': 0.6, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 3, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 6}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 00:29:12,320 - INFO - Trial 19 finished with value: 0.17512966692447662 and parameters: {'lr': 0.002213827048329652, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.01111818636058135, 'lamb_h_net': 4.212840959844086e-06, 'grid_size_g_net': 8, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 2, 'grid_size_h_net': 15, 'spline_order_h_net': 2, 'range_limit_h_net': 4, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 1}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 00:39:47,015 - INFO - Trial 20 finished with value: 0.17489522695541382 and parameters: {'lr': 0.014611687517088783, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00044891458664952244, 'lamb_h_net': 0.005429080476454292, 'grid_size_g_net': 20, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 5, 'grid_size_h_net': 6, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.7000000000000001, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 00:46:42,900 - INFO - Trial 21 finished with value: 0.17489491403102875 and parameters: {'lr': 0.004841589924798867, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 2.380437361755105e-05, 'lamb_h_net': 4.741918851288627e-05, 'grid_size_g_net': 17, 'spline_order_g_net': 1, 'range_limit_g_net': 3, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 3, 'grid_size_h_net': 16, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.1, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 00:57:40,812 - INFO - Trial 22 finished with value: 0.17489203810691833 and parameters: {'lr': 0.0062599241835225965, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 7.175499818571831e-06, 'lamb_h_net': 0.0004557867068843394, 'grid_size_g_net': 18, 'spline_order_g_net': 1, 'range_limit_g_net': 4, 'mu_1_g_net': 0.5, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 3, 'grid_size_h_net': 14, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.8, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 01:17:16,510 - INFO - Trial 23 finished with value: 0.17489714920520782 and parameters: {'lr': 0.004249333062982795, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 2.8647786716422244e-05, 'lamb_h_net': 2.7627211160285348e-05, 'grid_size_g_net': 14, 'spline_order_g_net': 1, 'range_limit_g_net': 2, 'mu_1_g_net': 0.1, 'mu_2_g_net': 0.9, 'hidden_dim_g_net': 1, 'grid_size_h_net': 13, 'spline_order_h_net': 2, 'range_limit_h_net': 3, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 3}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 01:24:05,449 - INFO - Trial 24 finished with value: 0.17488722503185272 and parameters: {'lr': 0.0028810666778921693, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 3.2432572308938027e-06, 'lamb_h_net': 0.00013942344113752927, 'grid_size_g_net': 16, 'spline_order_g_net': 1, 'range_limit_g_net': 4, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.8, 'hidden_dim_g_net': 2, 'grid_size_h_net': 19, 'spline_order_h_net': 2, 'range_limit_h_net': 4, 'mu_1_h_net': 0.7000000000000001, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 2}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 01:30:52,021 - INFO - Trial 25 finished with value: 0.17489317059516907 and parameters: {'lr': 0.024052174221139564, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 1.4865076380734193e-05, 'lamb_h_net': 6.631015473423135e-06, 'grid_size_g_net': 18, 'spline_order_g_net': 1, 'range_limit_g_net': 2, 'mu_1_g_net': 0.2, 'mu_2_g_net': 1.0, 'hidden_dim_g_net': 3, 'grid_size_h_net': 15, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 4}. Best is trial 8 with value: 0.1748843789100647.
2025-07-07 01:41:47,292 - INFO - Trial 26 finished with value: 0.17488427460193634 and parameters: {'lr': 0.0014863536853082918, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 4.454296594402878e-05, 'lamb_h_net': 8.680845431244227e-05, 'grid_size_g_net': 19, 'spline_order_g_net': 1, 'range_limit_g_net': 5, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 3}. Best is trial 26 with value: 0.17488427460193634.
2025-07-07 01:59:19,495 - INFO - Trial 27 finished with value: 0.17488402128219604 and parameters: {'lr': 0.000712051266433483, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.00011031115962039074, 'lamb_h_net': 0.0003479384406924637, 'grid_size_g_net': 19, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 02:10:28,622 - INFO - Trial 28 finished with value: 0.17488427460193634 and parameters: {'lr': 0.0005604827138273366, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.00015927802212936543, 'lamb_h_net': 0.0003640846245561861, 'grid_size_g_net': 20, 'spline_order_g_net': 2, 'range_limit_g_net': 8, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 9, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 02:27:05,380 - INFO - Trial 29 finished with value: 0.1748882681131363 and parameters: {'lr': 0.0006372932783648492, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 0.00012552139062644606, 'lamb_h_net': 0.0014221531034781356, 'grid_size_g_net': 20, 'spline_order_g_net': 3, 'range_limit_g_net': 8, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 6, 'grid_size_h_net': 8, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 02:49:14,467 - INFO - Trial 30 finished with value: 0.1748945713043213 and parameters: {'lr': 0.0008746187009982827, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00016468856658753868, 'lamb_h_net': 0.0022857421908244035, 'grid_size_g_net': 18, 'spline_order_g_net': 3, 'range_limit_g_net': 8, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 9, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 6}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 02:56:11,172 - INFO - Trial 31 finished with value: 0.17488762736320496 and parameters: {'lr': 0.0016176550931618705, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 4.572941899845385e-05, 'lamb_h_net': 0.00037495361575306136, 'grid_size_g_net': 19, 'spline_order_g_net': 2, 'range_limit_g_net': 10, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 6, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 03:08:15,285 - INFO - Trial 32 finished with value: 0.17488428950309753 and parameters: {'lr': 0.0008388839201254525, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 1.035142155073206e-05, 'lamb_h_net': 0.00023811962211136005, 'grid_size_g_net': 20, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 10, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 03:18:27,604 - INFO - Trial 33 finished with value: 0.1748855859041214 and parameters: {'lr': 0.0008181884816464356, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 1.1637248503099268e-05, 'lamb_h_net': 0.00023493800251006073, 'grid_size_g_net': 20, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 6, 'grid_size_h_net': 10, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 03:22:19,622 - INFO - Trial 34 finished with value: 0.17488624155521393 and parameters: {'lr': 0.0011875808411923475, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 6.908049021686479e-05, 'lamb_h_net': 0.0006537362054867697, 'grid_size_g_net': 20, 'spline_order_g_net': 3, 'range_limit_g_net': 5, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.6, 'hidden_dim_g_net': 6, 'grid_size_h_net': 8, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 6}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 03:38:59,630 - INFO - Trial 35 finished with value: 0.1749887317419052 and parameters: {'lr': 0.0005128437188241396, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.000573758317905284, 'lamb_h_net': 0.019463567549006324, 'grid_size_g_net': 18, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 0.6, 'mu_2_g_net': 0.7000000000000001, 'hidden_dim_g_net': 5, 'grid_size_h_net': 9, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 03:43:38,813 - INFO - Trial 36 finished with value: 0.17493227124214172 and parameters: {'lr': 0.0007261378188884165, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 5.0128730579300175e-06, 'lamb_h_net': 0.0020770870774838002, 'grid_size_g_net': 10, 'spline_order_g_net': 2, 'range_limit_g_net': 9, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 6, 'grid_size_h_net': 7, 'spline_order_h_net': 3, 'range_limit_h_net': 2, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 6}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 04:15:04,633 - INFO - Trial 37 finished with value: 0.17488494515419006 and parameters: {'lr': 0.001128780199988803, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 0.00016783556200321314, 'lamb_h_net': 0.00012869350349336225, 'grid_size_g_net': 16, 'spline_order_g_net': 3, 'range_limit_g_net': 8, 'mu_1_g_net': 0.7000000000000001, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 6, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 1, 'mu_1_h_net': 1.0, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 27 with value: 0.17488402128219604.
2025-07-07 04:24:16,896 - INFO - Trial 38 finished with value: 0.17488466203212738 and parameters: {'lr': 0.000633685911701591, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 5.844898237898654e-05, 'lamb_h_net': 0.0007429148024100899, 'grid_size_g_net': 13, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.6, 'hidden_dim_g_net': 5, 'grid_size_h_net': 13, 'spline_order_h_net': 3, 'range_limit_h_net': 9, 'mu_1_h_net': 0.9, 'mu_2_h_net': 0.5, 'hidden_dim_h_net': 5}. Best is trial 27 with value: 0.17488402128219604.
