,complexity,loss,score,sympy_format
1,5,1.1942705e-06,0.13725491918763982,2.0022514 - 0.00050581875*x0
3,7,1.1942552e-06,1.2643783790525717e-05,x0*(-0.00050564844 - (-1)*2.0022504/x0)
2,6,1.1942703e-06,1.6746626233557105e-07,2.0022514 - x0*tan(0.00050581875)
0,1,2.0679447e-06,0.0,2.00010900000000
