,complexity,loss,score,sympy_format
5,7,3.466195e-08,9.15737527651077,x1*(0.5004792 + x0*(-0.500664))
3,5,0.0005,1.0841747674174043,x1/exp(3*x0)
2,4,0.0014784993,0.788098436994848,-0.25578457*log(x0)
4,6,0.00032873848,0.4193455573692916,x1*(0.7552152 - tanh(x0))
1,3,0.0032515312,0.046297436772643696,x1*0.10865361
