,symbolic_function,complexity,log_loss,alpha,score
0,0.00812203980496732 - 0.152633316315206*x0,2,-10.946965330312205,tensor(1.0000e-05),2.115526644182572
1,-0.0634707707454219,0,-6.71591204194706,tensor(0.0100),0.0
