,symbolic_function,complexity,log_loss,alpha,score
0,0.0313935587424074 - 0.525190393820495*x0,2,-11.374556550717777,tensor(1.0000e-05),3.581165053810372
1,-0.215323498537996,0,-4.212226443097033,tensor(0.0100),0.0
