,symbolic_function,complexity,log_loss,alpha,score
0,0.364544543846013*x0 - 0.0864007286617889,2,-10.91439712145315,tensor(1.0000e-05),2.9777767781827706
1,0.0857331563122572,0,-4.9588435650876095,tensor(0.0100),0.0
