,symbolic_function,complexity,log_loss,alpha,score
0,0.00209196585277372 - 0.279199237953113*x0,2,-14.390721378866973,tensor(1.0000e-05),3.845812148214614
1,-0.0490388742142168,0,-6.699097082437745,tensor(0.0100),0.0
