,Canada,United Kingdom,Spain,Greece,Guatemala,Mexico,Panama,Costa Rica,El Salvador,Japan,Philippines,Argentina,Brazil,Chile,Ecuador,Peru,Thailand,Malaysia,Australia,China,United States
0,2.2346141,2.076196,2.1461983,2.3918564,2.4513314,2.2990968,2.4338632,2.4330063,2.4401538,2.305529,2.4638789,2.4458709,2.3847618,2.6365783,2.4514496,2.4346771,2.3895028,2.4040282,2.4798353,2.2806966,2.136972
1,2.701563,2.8623483,2.78519,2.5417662,2.4815428,2.3846076,2.499259,2.498369,2.4929128,2.625585,2.4692063,2.4872298,2.5459616,2.30267,2.4816215,2.4984057,2.5442958,2.5262856,2.453933,2.6489189,2.811876
2,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0,1000000.0
3,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06,1e-06
4,0.23180847,0.39088386,0.3169362,0.070083395,0.0091662975,-0.31295362,0.02647544,0.058199964,0.021329926,0.15380974,-0.0029747118,0.015036774,0.07347982,-0.15575497,0.009302315,0.0262717,0.07145604,0.057008334,-0.01171123,0.18079774,0.3212084
