,complexity,loss,score,sympy_format
2,6,1.8455367e-07,0.023374966176571876,1.9992621 + sin(x0)*(-0.00010714975)
3,7,1.8157503e-07,0.01627135877477743,1.9992608 + sin(x0)**3*(-0.00017012026)
1,5,1.8891842e-07,0.0014729565938564509,x0*1.8094857e-5 + 1.9991974
0,1,1.9003478e-07,0.0,1.99927430000000
