,complexity,loss,score,sympy_format
5,7,1.6850926e-06,6.912669383091343,sin(-x0 + x1)*0.4998415
4,6,0.0016933937,3.3133003166396273,sin(-x0 + x1)*0.56282777
3,5,0.0465271,0.8293133036331988,tanh(sin(-x0 + x1))
2,4,0.106628224,0.01495774807534341,sin(x1)*0.07659871
1,3,0.10823513,0.005265193631187746,0.05614861/x1
