,complexity,loss,score,sympy_format
3,5,0.00018802774,2.392158590987321,x0*x1/(-2.0983248)
4,6,0.00011333259,0.5062627350394783,log(x0*x1 + 1)*(-0.5571193)
5,7,9.493464e-05,0.17713811527712767,x0*x1*(-0.41423365) - 1*0.017872876
1,3,0.002246317,0.1458079660992102,x0*(-0.20205608)
2,4,0.0020564739,0.08829916901934125,log(x0 + 1)*(-0.26362836)
