,complexity,loss,score,sympy_format
3,7,9.4022376e-08,0.7769396242998412,-0.16277707 + 0.027369594/tanh(exp(x0))
2,6,2.0448046e-07,0.38703992257746606,tanh(x0)*(-0.0077929185) - 0.12960158
1,5,3.0112105e-07,0.2559154278837006,x0*(-0.0049725925) - 0.13076665
0,1,8.381307e-07,0.0,-0.134313910000000
