,symbolic_function,complexity,log_loss,alpha,score
0,2.90646585491406*tanh(0.575482936481886*x0 - 0.762620776597593) + 1.79833598073186,5,-8.240888094275391,1e-08,0.8075975186998617
1,1.22718680823628*x0 - 0.0948205170203534,2,-5.818095538175806,0.001,2.1288657750338613
2,0.165023876694825,0,-1.5603639881080829,0.1,0.0
