,complexity,loss,score,sympy_format
1,3,9.434689e-08,5.713828755457635,x0*(-0.4995046)
2,5,3.8937195e-08,0.4425141727229834,0.00024049741 + x0*(-0.49976426)
3,7,3.893638e-08,1.0465681073821015e-05,x0*(-1.4997634) + x0 + 0.00024006289
0,1,0.008663556,0.0,-0.0192749430000000
