,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
constant,-0.03686791174208083,-0.045875750097978826,-0.028272598684279435,-0.008865719086451562,-0.036160402667005535,0.004897635896956338,-0.05101603080629593,-0.00013273314239455047,0.0019570278286945852,0.01235629307598756,-0.013910668265560547,-0.019617995260844852,-0.05681342339181184,-0.04836294714318036,0.004897635896956338,0.0733509288843206,-0.05334205076307614,-0.0026278273134345866,-0.024895025499047374,0.003871461528643027
x1j,0.4337865706741922,0.2105781432211702,0.03957519977506062,-0.15080882437119136,0.0,0.0,0.0,0.11468759938920656,0.0,0.0,0.26584081652588276,-0.027335043308326982,0.0,0.0,0.0,-0.0,0.0,-0.029585256404548673,-0.062435279222253386,0.0060303414400754195
sinx1j,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.12014995820438139,-0.00818192071571059,0.0,0.0,0.0,0.0,0.0,0.0,0.19148762123712523,0.0,0.0,0.0
