,symbolic_function,complexity,log_loss,alpha,score
0,0.0558683670768243*x0**3 - 0.773959866549801*x0**2 + 3.50673675070374*x0 - 2.25024253076565,8,0.12762279712507907,tensor(1.0000e-05),0.04487055295278571
1,0.441768587898524*x0 + 0.739406040013805,2,0.39684611484179333,tensor(0.3162),0.1834691701004601
2,2.61129271066439,0,0.7637844550427135,tensor(10.),0.0
