,symbolic_function,complexity,log_loss,alpha,score
0,2.14889317698078*tanh(2.76608860834691*x0 - 11.9492794252384) + 3.06517285018962,5,0.36707157502493165,tensor(1.0000e-05),0.13059792216772567
1,0.962960866972843*x0 - 0.864830282276874,2,0.7588653415281087,tensor(0.3162),0.5003007307504659
2,3.21460084683369,0,1.7594668030290406,tensor(10.),0.0
