,complexity,loss,score,sympy_format
5,7,1.3247198e-07,7.596191139431552,(x0 - 1.0001099)*(-0.49991933)*x1
4,6,0.00026369866,1.3794607918655961,x1*(0.67832047 - log(x0 + 1))
3,5,0.0010476112,0.7386720313348332,x0*(-0.34123537) - 1*(-0.34718794)
2,4,0.0021928116,0.49720056914677496,-0.22411752*log(x0)
1,3,0.0036052284,0.1538002053068225,0.05507401/x0
