,complexity,loss,score,sympy_format
2,4,0.00090270175,2.3823301923922546,1.1789709 - log(x0 + 1)
3,5,0.0002202212,1.4107597151638318,0.99382883/(x0 + 0.81363606)
1,3,0.009776359,0.21767222453451482,1.3087105 - x0
4,7,0.00016050904,0.1581411153977418,0.2032838 - (-1)*0.54072636/(x0 + 0.49051082)
0,1,0.015109317,0.0,0.735373140000000
