2025-08-05 10:32:35,509 - INFO - A new study created in Journal with name: model-biochemical-gkan-biochemical_gkan_repr_3
2025-08-05 11:02:39,428 - INFO - Trial 0 finished with value: 0.0005779984057880938 and parameters: {'lr': 0.0028057582076672534, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 8.63200816860254e-06, 'lamb_h_net': 8.629132190071855e-06, 'grid_size_g_net': 5, 'spline_order_g_net': 3, 'range_limit_g_net': 7, 'mu_1_g_net': 0.8, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 6, 'grid_size_h_net': 18, 'spline_order_h_net': 1, 'range_limit_h_net': 2, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 0 with value: 0.0005779984057880938.
2025-08-05 15:16:01,433 - INFO - Trial 25 finished with value: 0.004367806948721409 and parameters: {'lr': 0.0007020932231494488, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 2.3543563007269692e-05, 'lamb_h_net': 0.0025570196719655303, 'grid_size_g_net': 17, 'spline_order_g_net': 2, 'range_limit_g_net': 3, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 1, 'grid_size_h_net': 8, 'spline_order_h_net': 2, 'range_limit_h_net': 8, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 6}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 15:21:32,303 - INFO - Trial 26 finished with value: 0.0006124828942120075 and parameters: {'lr': 0.0012042676865856358, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 4.401932369778769e-06, 'lamb_h_net': 0.0018179731459806807, 'grid_size_g_net': 20, 'spline_order_g_net': 3, 'range_limit_g_net': 4, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 2, 'grid_size_h_net': 11, 'spline_order_h_net': 3, 'range_limit_h_net': 6, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 15:29:51,179 - INFO - Trial 27 finished with value: 0.004143033176660538 and parameters: {'lr': 0.013246779475540926, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0006177947887642192, 'lamb_h_net': 0.19977631852501743, 'grid_size_g_net': 18, 'spline_order_g_net': 1, 'range_limit_g_net': 2, 'mu_1_g_net': 0.1, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 3, 'grid_size_h_net': 6, 'spline_order_h_net': 1, 'range_limit_h_net': 9, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 6}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 15:46:25,859 - INFO - Trial 28 finished with value: 0.0075113303028047085 and parameters: {'lr': 0.0030491473541203735, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 1.701420124359783e-05, 'lamb_h_net': 0.017263842515864884, 'grid_size_g_net': 14, 'spline_order_g_net': 2, 'range_limit_g_net': 5, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.5, 'hidden_dim_g_net': 1, 'grid_size_h_net': 8, 'spline_order_h_net': 2, 'range_limit_h_net': 7, 'mu_1_h_net': 0.6, 'mu_2_h_net': 0.6, 'hidden_dim_h_net': 5}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 15:50:49,461 - INFO - Trial 29 finished with value: 0.0006452611996792257 and parameters: {'lr': 0.0006452076275148945, 'lamb': 1.0, 'batch_size': 64, 'use_orig_reg': True, 'lamb_g_net': 8.86104523485137e-05, 'lamb_h_net': 0.0004887824270551768, 'grid_size_g_net': 17, 'spline_order_g_net': 3, 'range_limit_g_net': 3, 'mu_1_g_net': 0.2, 'mu_2_g_net': 0.1, 'hidden_dim_g_net': 5, 'grid_size_h_net': 6, 'spline_order_h_net': 1, 'range_limit_h_net': 3, 'mu_1_h_net': 0.2, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 4}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 16:16:45,262 - INFO - Trial 30 finished with value: 0.0006220944342203438 and parameters: {'lr': 0.0043134753448665335, 'lamb': 1.0, 'batch_size': 16, 'use_orig_reg': True, 'lamb_g_net': 6.7967283914623324e-06, 'lamb_h_net': 0.017908091858327976, 'grid_size_g_net': 15, 'spline_order_g_net': 2, 'range_limit_g_net': 7, 'mu_1_g_net': 0.30000000000000004, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 2, 'grid_size_h_net': 9, 'spline_order_h_net': 2, 'range_limit_h_net': 2, 'mu_1_h_net': 0.1, 'mu_2_h_net': 0.4, 'hidden_dim_h_net': 6}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 16:39:14,321 - INFO - Trial 31 finished with value: 0.00023207746562547982 and parameters: {'lr': 0.000640788887848075, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0031388421336891056, 'lamb_h_net': 0.016141592676579046, 'grid_size_g_net': 16, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 2, 'grid_size_h_net': 5, 'spline_order_h_net': 2, 'range_limit_h_net': 5, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 5}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 17:01:38,986 - INFO - Trial 32 finished with value: 0.00877243373543024 and parameters: {'lr': 0.0006832345487420957, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.00857591913552592, 'lamb_h_net': 0.0066854362673973025, 'grid_size_g_net': 12, 'spline_order_g_net': 2, 'range_limit_g_net': 6, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.2, 'hidden_dim_g_net': 2, 'grid_size_h_net': 6, 'spline_order_h_net': 2, 'range_limit_h_net': 6, 'mu_1_h_net': 0.5, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 5}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 17:13:49,611 - INFO - Trial 33 finished with value: 0.005518941208720207 and parameters: {'lr': 0.0018112018876171524, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 5.6447745602561764e-05, 'lamb_h_net': 0.1659482694261677, 'grid_size_g_net': 19, 'spline_order_g_net': 2, 'range_limit_g_net': 4, 'mu_1_g_net': 0.4, 'mu_2_g_net': 0.4, 'hidden_dim_g_net': 1, 'grid_size_h_net': 7, 'spline_order_h_net': 2, 'range_limit_h_net': 4, 'mu_1_h_net': 0.30000000000000004, 'mu_2_h_net': 0.30000000000000004, 'hidden_dim_h_net': 5}. Best is trial 21 with value: 0.00012638939369935542.
2025-08-05 17:35:44,209 - INFO - Trial 34 finished with value: 0.0005675018182955682 and parameters: {'lr': 0.0010620498615231207, 'lamb': 1.0, 'batch_size': 32, 'use_orig_reg': True, 'lamb_g_net': 0.0001771174107939527, 'lamb_h_net': 0.028015568589062255, 'grid_size_g_net': 13, 'spline_order_g_net': 2, 'range_limit_g_net': 5, 'mu_1_g_net': 0.2, 'mu_2_g_net': 0.30000000000000004, 'hidden_dim_g_net': 3, 'grid_size_h_net': 5, 'spline_order_h_net': 1, 'range_limit_h_net': 5, 'mu_1_h_net': 0.4, 'mu_2_h_net': 0.2, 'hidden_dim_h_net': 5}. Best is trial 21 with value: 0.00012638939369935542.
