,complexity,loss,score,sympy_format
3,5,3.283096e-07,9.108603663254245,x0*(-0.49927357)*x1
1,3,0.0031385196,0.14717947884475735,x0*(-0.20391445)
4,7,2.871042e-07,0.06705592477912992,(x1 + 0.0016724303)*x0*(-0.4976771)
2,4,0.0029655134,0.05670105286009887,tanh(x0)*(-0.2353007)
0,1,0.004212727,0.0,-0.101492340000000
