,complexity,loss,score,sympy_format
2,4,4.5083132e-07,5.390645115903671,0.196224875071957*x1**3
1,3,9.8887525e-05,0.5187698756937139,x1*0.06389729
3,5,4.3639113e-07,0.03255432787568728,tanh(0.196997778926921*x1**3)
4,6,4.2634866e-07,0.023281466137345667,tanh(tanh(0.197765418373241*x1**3))
5,7,4.1879002e-07,0.017887813503461466,sin(x1**3/1.8153164)*0.36166355
