,complexity,loss,score,sympy_format
3,5,7.285603e-07,8.30059137977116,x1*(-0.49895626)*x0
5,7,4.907556e-07,0.32962703418656786,x0*(x1*(-0.49512386) - 1*0.0019990099)
1,3,0.0031065934,0.1490061624479116,x0/(-4.900477)
4,6,6.8237085e-07,0.06549711664716039,sin(x1*x0*(-0.502259))
2,4,0.0029333679,0.05737553922277503,tanh(x0)/(-4.247292)
