,complexity,loss,score,sympy_format
2,5,2.1887254e-07,5.32702548195322,(2.0094197 - x0)*0.497013
1,4,4.5049404e-05,1.8394184033275882,log(2.625535 - x0)
3,7,1.9985345e-07,0.045452601647740676,0.99923897 - tan(tanh(x0*0.49845454))
0,1,0.011226305,0.0,0.713756740000000
