,complexity,loss,score,sympy_format
4,6,0.0015048302,3.5733981511809585,sin(-x0 + x1)*0.48121974
3,5,0.05362837,0.6242351132508123,tanh(sin(-x0 + x1))
2,4,0.10011438,0.015616679838971198,sin(x1)*0.07261078
1,3,0.101690106,0.004391968128264523,0.049748436/x1
0,1,0.10258728,0.0,0.00294996170000000
