,complexity,loss,score,sympy_format
2,4,0.00011726788,4.524024867425718,log(2.6315308 - x0)
3,5,8.934353e-06,2.5745571562437006,1.0108283 - 0.51242673*x0
4,6,9.866513e-07,2.2033423289038137,1.0187664 - sin(x0*0.5381356)
1,3,0.0108127985,0.04968096722271794,1.2903827 - x0
0,1,0.011942368,0.0,0.717038400000000
