x,y
0.00736227,-0.011989395
0.010410897,-0.009742588
0.013459821,-0.0074988166
0.01650882,-0.005258169
0.019557675,-0.0030207299
0.022606168,-0.0007865848
0.025654089,0.0014441926
0.028701225,0.0036715316
0.030817835,0.005217039
0.03174737,0.005895351
0.034629118,0.007996647
0.03479232,0.0081155775
0.03783587,0.010332155
0.03842388,0.0107601015
0.040877823,0.012545009
0.042202152,0.013507605
0.043803766,0.014671127
0.043917984,0.01475408
0.045963958,0.016239386
0.04695616,0.016959306
0.048219964,0.017875941
0.049709328,0.01895566
0.04999215,0.019160628
0.052615725,0.021061108
0.053025685,0.021357927
0.053438284,0.021656616
0.056056578,0.023551147
0.056991186,0.02422702
0.057150856,0.02434247
0.059084665,0.025740245
0.06084707,0.027013417
0.061346475,0.027374066
0.062109783,0.02792519
0.063817255,0.029157594
0.06452695,0.029669646
0.065131776,0.030105956
0.06568172,0.030502614
0.0665137,0.031102575
0.068150476,0.032282487
0.06819052,0.03231135
0.0692123,0.03304766
0.069997035,0.03361301
0.07116573,0.034454767
0.07183781,0.03493872
0.07191286,0.03499275
0.07417739,0.03662275
0.074292555,0.03670562
0.07461519,0.036937766
0.075468846,0.037551925
0.077185296,0.038786415
0.07731909,0.038882624
0.07856838,0.039780777
0.079083644,0.04015115
0.080024384,0.04082723
0.08018929,0.04094572
0.08268224,0.042736568
0.082730874,0.0427715
0.08282462,0.04283882
0.08318923,0.04310065
0.08543838,0.044715352
0.086184956,0.045251165
0.08626464,0.045308348
0.08706139,0.04588007
0.08814672,0.04665871
0.089176334,0.047397237
0.08983089,0.04786666
0.090855695,0.048601493
0.0912788,0.04890484
0.09216322,0.049538847
0.093380995,0.050411656
0.09356514,0.05054362
0.09417735,0.050982323
0.095145464,0.05167596
0.09547694,0.051913433
0.09627487,0.05248502
0.096914984,0.052943505
0.098122925,0.053808562
0.09898469,0.054425605
0.09965592,0.05490616
0.10043289,0.055462353
0.10109547,0.05593662
0.10169444,0.056365307
0.10381584,0.057883307
0.10393473,0.057968367
0.10406296,0.058060113
0.104403965,0.05830408
0.10702525,0.060179014
0.10711309,0.060241833
0.107420534,0.060461693
0.10795694,0.060845274
0.10982164,0.06217851
0.109982215,0.062293302
0.11089033,0.062942475
0.1120793,0.06379232
0.11252943,0.06411403
0.112933725,0.06440297
0.114344135,0.06541085
0.11444217,0.0654809
0.11453007,0.06554372
0.11523628,0.06604831
0.11587964,0.06650797
0.11618299,0.066724695
0.116674535,0.06707586
0.11778199,0.06786699
0.11794202,0.067981295
0.118816204,0.068605706
0.11881985,0.068608314
0.120268054,0.06964265
0.12064648,0.069912896
0.12095507,0.070133284
0.12120391,0.07031099
0.1217542,0.070703946
0.123091124,0.07165859
0.12334947,0.071843065
0.124334544,0.07254639
0.12460993,0.072743006
0.12468259,0.07279488
0.12522435,0.07318167
0.12605086,0.073771715
0.12735474,0.074702516
0.12760489,0.07488108
0.12800008,0.07516318
0.12811363,0.075244226
0.12838252,0.07543616
0.12875044,0.075698785
0.1294823,0.07622117
0.12992151,0.076534666
0.13052097,0.07696252
0.13137437,0.077571616
0.13144808,0.07762422
0.13160698,0.07773763
0.13241202,0.07831217
0.13269898,0.07851698
0.13343072,0.0790392
0.13372879,0.07925192
0.1341436,0.07954794
0.13426101,0.07963174
0.13473286,0.079968475
0.13524911,0.080336876
0.1354743,0.08049758
0.1358477,0.08076405
0.13633402,0.08111109
0.13642311,0.08117467
0.13683686,0.081469916
0.13796371,0.082274035
0.13807556,0.08235385
0.13824737,0.08247646
0.13923074,0.08317818
0.13952768,0.08339007
0.13975248,0.08355048
0.139797,0.08358225
0.1400768,0.08378191
0.14041583,0.08402383
0.14101811,0.084453605
0.14103302,0.084464245
0.1414025,0.08472789
0.1421208,0.085240446
0.14218695,0.08528766
0.14221591,0.08530831
0.14230703,0.08537334
0.14232942,0.085389316
0.14361799,0.086308815
0.14378643,0.08642901
0.14391086,0.086517796
0.14429414,0.0867913
0.14439026,0.08685988
0.1447137,0.087090686
0.14490141,0.08722464
0.14496492,0.087269954
0.14500405,0.08729787
0.14634687,0.088256106
0.1463984,0.08829288
0.14655225,0.08840267
0.14758402,0.089138955
0.14776285,0.08926658
0.1478804,0.08935046
0.14800921,0.08944239
0.14804636,0.0894689
0.14834641,0.08968302
0.14849967,0.089792386
0.14921193,0.090300694
0.14931548,0.09037459
0.14935485,0.090402685
0.15026361,0.09105123
0.15059796,0.091289856
0.15069318,0.09135781
0.15074976,0.091398194
0.15128906,0.09178308
0.15207604,0.09234475
0.15215904,0.09240399
0.15220566,0.092437275
0.15228437,0.092493445
0.15269323,0.09278527
0.15294,0.09296139
0.15361199,0.093441024
0.1536427,0.09346295
0.1537485,0.09353846
0.1542895,0.09392461
0.15455326,0.09411289
0.15478545,0.09427863
0.15483382,0.09431315
0.15532078,0.09466075
0.15561308,0.094869405
0.15620416,0.09529134
0.15624891,0.09532329
0.15632565,0.09537807
0.15646699,0.09547897
0.15655188,0.09553956
0.15687463,0.09576997
0.15692163,0.095803514
0.15758875,0.09627978
0.15780188,0.09643193
0.15828268,0.09677519
0.15855017,0.09696617
0.15881343,0.097154126
0.1589607,0.09725927
0.15931466,0.09751199
0.16010587,0.09807692
0.16020547,0.09814804
0.16031606,0.098227
0.16034074,0.09824463
0.16094868,0.09867872
0.16103491,0.098740295
0.16104366,0.098746546
0.16107397,0.09876819
0.1618859,0.099347994
0.16215491,0.09954009
0.1630897,0.10020767
0.16312347,0.1002318
0.16324213,0.10031655
0.1633334,0.100381725
0.16359062,0.10056543
0.16361094,0.10057995
0.16398953,0.10085035
0.1642524,0.1010381
0.16436051,0.101115316
0.16498764,0.10156326
0.16520013,0.10171504
0.165319,0.10179995
0.16559157,0.101994656
0.16583551,0.10216891
0.16626932,0.1024788
0.16707034,0.10305106
0.1672736,0.10319628
0.16745439,0.10332545
0.16781273,0.103581466
0.16784835,0.10360691
0.16785519,0.103611805
0.1683823,0.10398842
0.16857812,0.10412833
0.16884404,0.10431835
0.16892369,0.10437526
0.16934386,0.10467551
0.17010362,0.10521845
0.17010455,0.1052191
0.1706301,0.105594695
0.17063946,0.10560139
0.1706409,0.10560242
0.17131747,0.10608598
0.17141087,0.10615273
0.17157394,0.106269285
0.1717029,0.10636146
0.17235726,0.106829196
0.17238149,0.106846504
0.17245595,0.10689974
0.17259592,0.106999785
0.17343967,0.10760297
0.17347462,0.10762795
0.17381197,0.10786913
0.1740535,0.10804182
0.1742199,0.108160794
0.1742929,0.108212985
0.17460915,0.1084391
0.17553273,0.1090995
0.1755351,0.109101206
0.17614968,0.1095407
0.17624131,0.10960623
0.17635812,0.10968977
0.17678608,0.10999583
0.17685917,0.11004811
0.17686148,0.110049754
0.17691322,0.11008677
0.17696764,0.11012568
0.17759226,0.11057246
0.17802568,0.11088247
0.17903496,0.11160448
0.17910719,0.11165616
0.17934471,0.111826085
0.17949854,0.111936145
0.17951511,0.111948006
0.17964607,0.11204171
0.17992027,0.11223789
0.18010792,0.11237217
0.18031225,0.11251837
0.18135309,0.1132632
0.18169655,0.11350899
0.18182054,0.11359773
0.18183288,0.113606565
0.18213096,0.11381992
0.18224046,0.11389828
0.18313892,0.1145414
0.18323286,0.114608645
0.18359677,0.11486916
0.18366838,0.11492042
0.18374361,0.11497429
0.1837629,0.11498809
0.1842439,0.11533246
0.18459792,0.11558594
0.18475863,0.11570102
0.18496205,0.11584666
0.18570971,0.116382055
0.18578728,0.1164376
0.1858381,0.116474
0.18634251,0.11683524
0.18691538,0.11724556
0.18736707,0.11756911
0.18738143,0.117579386
0.18767275,0.117788084
0.18767975,0.117793106
0.18782751,0.117898956
0.18807691,0.11807761
0.18815315,0.11813223
0.18943688,0.11905204
0.18947136,0.11907674
0.18965143,0.11920578
0.18986428,0.119358316
0.18999924,0.11945504
0.19012788,0.11954722
0.19031309,0.11967997
0.19037034,0.11972099
