x,y
-0.098616906,-0.028289074
-0.09851593,-0.028264044
-0.09841712,-0.028239543
-0.098320454,-0.02821558
-0.09822591,-0.028192135
-0.0981866,-0.02818239
-0.098133445,-0.028169207
-0.0980606,-0.028151138
-0.09804304,-0.028146785
-0.09795467,-0.028124865
-0.09793556,-0.028120125
-0.097907186,-0.02811309
-0.09786831,-0.028103445
-0.097811475,-0.028089345
-0.097783916,-0.02808251
-0.09777841,-0.028081147
-0.09770147,-0.02806206
-0.09768834,-0.0280588
-0.0976503,-0.028049363
-0.09762094,-0.028042078
-0.09756617,-0.028028492
-0.09754231,-0.028022569
-0.09752287,-0.028017746
-0.097465515,-0.028003514
-0.09744496,-0.027998414
-0.097396106,-0.027986288
-0.09739056,-0.027984915
-0.097324714,-0.027968574
-0.09731732,-0.027966738
-0.09727003,-0.027954997
-0.0972458,-0.027948983
-0.097205445,-0.027938971
-0.09717595,-0.027931651
-0.097144604,-0.027923869
-0.09710775,-0.027914722
-0.09708713,-0.027909603
-0.09704119,-0.027898198
-0.09701987,-0.027892904
-0.096976265,-0.02788208
-0.0969698,-0.027880475
-0.096912935,-0.02786636
-0.0968958,-0.027862102
-0.09685343,-0.027851583
-0.096851185,-0.027851027
-0.09679099,-0.02783608
-0.0967724,-0.027831465
-0.09673804,-0.027822932
-0.09673234,-0.027821518
-0.09667521,-0.027807333
-0.09664966,-0.027800988
-0.09662363,-0.027794523
-0.096619576,-0.027793514
-0.09656541,-0.027780062
-0.09652759,-0.027770672
-0.096512705,-0.027766973
-0.0965102,-0.02776635
-0.09646142,-0.027754238
-0.096411556,-0.027741851
-0.096406184,-0.027740516
-0.09639774,-0.027738418
-0.09636307,-0.02772981
-0.09631595,-0.027718103
-0.09628626,-0.027710726
-0.09628544,-0.027710523
-0.09627016,-0.027706726
-0.096225694,-0.027695684
-0.09618251,-0.027684953
-0.09617752,-0.027683713
-0.09617576,-0.027683275
-0.096174866,-0.027683051
-0.096172184,-0.027682386
-0.09616947,-0.027681716
-0.09616673,-0.02768103
-0.096165374,-0.027680693
-0.09616396,-0.027680341
-0.09616113,-0.02767964
-0.096158266,-0.027678933
-0.09615534,-0.0276782
-0.096152365,-0.027677463
-0.09614934,-0.027676709
-0.09614624,-0.027675942
-0.09614309,-0.02767516
-0.09614059,-0.027674535
-0.09613988,-0.02767436
-0.09613657,-0.02767354
-0.09613322,-0.027672708
-0.09612978,-0.027671851
-0.09612626,-0.027670978
-0.09612265,-0.027670084
-0.09611897,-0.027669165
-0.096115194,-0.027668228
-0.09611133,-0.027667267
-0.09610737,-0.027666286
-0.09610331,-0.027665276
-0.09609993,-0.027664432
-0.09609915,-0.027664242
-0.09609489,-0.027663184
-0.096090525,-0.027662098
-0.096086055,-0.027660988
-0.09608147,-0.02765985
-0.09607679,-0.027658688
-0.09607197,-0.027657492
-0.096067056,-0.027656266
-0.096066244,-0.027656065
-0.096062,-0.027655011
-0.09606047,-0.027654627
-0.096056834,-0.02765373
-0.09605154,-0.02765241
-0.09604612,-0.027651066
-0.096045956,-0.027651025
-0.09604058,-0.027649686
-0.09603489,-0.027648276
-0.09602909,-0.027646836
-0.09602314,-0.027645355
-0.0960222,-0.027645124
-0.09601707,-0.027643848
-0.09601085,-0.027642302
-0.0960045,-0.027640723
-0.095998004,-0.02763911
-0.09599136,-0.02763746
-0.095985115,-0.027635904
-0.09598465,-0.027635792
-0.09597866,-0.0276343
-0.095973596,-0.027633045
-0.09596992,-0.027632134
-0.095969796,-0.027632099
-0.09596977,-0.027632095
-0.09596936,-0.027631992
-0.09596935,-0.02763199
-0.095969334,-0.027631989
-0.0959687,-0.027631827
-0.095968515,-0.027631784
-0.09596786,-0.027631618
-0.09596732,-0.027631484
-0.09596686,-0.027631372
-0.09596588,-0.027631128
-0.09596574,-0.027631095
-0.095965706,-0.027631082
-0.095964566,-0.027630802
-0.095963664,-0.027630577
-0.095963344,-0.027630499
-0.09596309,-0.027630433
-0.09596213,-0.027630191
-0.09596115,-0.027629953
-0.09596097,-0.027629906
-0.09596096,-0.027629904
-0.0959599,-0.027629642
-0.095959395,-0.027629515
-0.09595898,-0.027629413
-0.09595836,-0.02762926
-0.09595826,-0.027629234
-0.09595817,-0.027629212
-0.095957786,-0.027629117
-0.095957786,-0.027629117
-0.09595771,-0.027629098
-0.09595761,-0.027629072
-0.095954694,-0.027628347
-0.09595068,-0.02762735
-0.09594917,-0.027626973
-0.09594613,-0.027626218
-0.09594104,-0.027624952
-0.09593536,-0.027623542
-0.0959291,-0.027621986
-0.0959272,-0.027621515
-0.09592226,-0.027620288
-0.095914796,-0.027618432
-0.095914334,-0.02761832
-0.095906734,-0.027616428
-0.09589803,-0.027614266
-0.095888704,-0.027611949
-0.09588058,-0.02760993
-0.09587875,-0.027609477
-0.095868155,-0.027606843
-0.09585692,-0.027604051
-0.09585014,-0.027602367
-0.095847905,-0.027601808
-0.09584505,-0.0276011
-0.09583255,-0.027597994
-0.095819406,-0.02759473
-0.095816255,-0.027593944
-0.0958091,-0.027592167
-0.09580563,-0.027591303
-0.095791236,-0.027587727
-0.09578562,-0.027586332
-0.095776215,-0.027583992
-0.0957606,-0.02758011
-0.09575598,-0.027578963
-0.09574437,-0.02757608
-0.09574356,-0.027575877
-0.09572758,-0.027571907
-0.09572728,-0.027571829
-0.095710196,-0.027567584
-0.09569952,-0.027564932
-0.09569226,-0.027563125
-0.09569168,-0.027562981
-0.095673785,-0.027558533
-0.09567265,-0.027558254
-0.09565477,-0.02755381
-0.09564665,-0.027551789
-0.095637955,-0.027549628
-0.095635265,-0.02754896
-0.09562151,-0.027545542
-0.09561527,-0.02754399
-0.09559718,-0.027539495
-0.09559481,-0.027538905
-0.09557489,-0.027533952
-0.09557391,-0.027533708
-0.095573634,-0.02753364
-0.09555259,-0.027528409
-0.09555085,-0.027527979
-0.095533326,-0.02752362
-0.09553089,-0.027523015
-0.0955288,-0.027522495
-0.09550883,-0.027517531
-0.09550744,-0.027517188
-0.09548676,-0.027512046
-0.09548643,-0.027511962
-0.09547829,-0.027509939
-0.095476896,-0.02750959
-0.09547578,-0.027509317
-0.09547547,-0.027509239
-0.095474064,-0.027508888
-0.09547378,-0.027508818
-0.095472634,-0.02750853
-0.09547176,-0.027508315
-0.09547119,-0.027508173
-0.09546973,-0.02750781
-0.09546973,-0.02750781
-0.09546827,-0.027507447
-0.09546767,-0.0275073
-0.09546679,-0.02750708
-0.09546673,-0.027507069
-0.09546559,-0.02750678
-0.09546532,-0.027506713
-0.09546383,-0.027506342
-0.09546374,-0.027506322
-0.095463485,-0.027506256
-0.095462315,-0.027505968
-0.09546137,-0.02750573
-0.09546081,-0.027505592
-0.09545927,-0.027505212
-0.09545922,-0.027505198
-0.095458776,-0.027505087
-0.09545775,-0.02750483
-0.09545705,-0.027504658
-0.0954562,-0.027504448
-0.09545484,-0.027504109
-0.09545465,-0.02750406
-0.09545308,-0.027503671
-0.09545264,-0.02750356
-0.095451504,-0.02750328
-0.09545039,-0.027502999
-0.09544992,-0.027502885
-0.095448315,-0.027502485
-0.095448114,-0.027502436
-0.0954473,-0.027502235
-0.09544672,-0.02750209
-0.09544581,-0.027501864
-0.0954451,-0.02750169
-0.09544348,-0.027501283
-0.09544347,-0.027501281
-0.09544183,-0.027500873
-0.09544112,-0.027500698
-0.09544079,-0.027500616
-0.09544018,-0.027500464
-0.09543873,-0.027500102
-0.095438525,-0.027500054
-0.095436856,-0.027499638
-0.09543631,-0.027499503
-0.09543518,-0.027499221
-0.09543387,-0.027498893
-0.09543349,-0.027498797
-0.09543179,-0.027498376
-0.09543139,-0.027498277
-0.095430076,-0.027497951
-0.095429674,-0.027497852
-0.09542888,-0.027497653
-0.09542846,-0.02749755
-0.09542836,-0.027497523
-0.095426634,-0.027497094
-0.095426336,-0.027497021
-0.09542489,-0.027496662
-0.09542376,-0.02749638
-0.09542313,-0.027496226
-0.095421374,-0.02749579
-0.09542115,-0.027495733
-0.0954196,-0.027495349
-0.09541851,-0.027495077
