x,y
0.00736227,0.017357668
0.010410897,0.016762827
0.013459821,0.016171873
0.01650882,0.015584823
0.019557675,0.015001678
0.022606168,0.014422445
0.025654089,0.013847129
0.028701225,0.013275731
0.030817835,0.012881026
0.03174737,0.012708251
0.034629118,0.012174808
0.03479232,0.012144694
0.03783587,0.011585053
0.03842388,0.0114773465
0.040877823,0.011029325
0.042202152,0.010788511
0.043803766,0.010498175
0.043917984,0.010477509
0.045963958,0.010108148
0.04695616,0.009929596
0.048219964,0.00970271
0.049709328,0.009436112
0.04999215,0.00938558
0.052615725,0.008918257
0.053025685,0.008845467
0.053438284,0.008772274
0.056056578,0.008309251
0.056991186,0.008144589
0.057150856,0.008116491
0.059084665,0.0077769174
0.06084707,0.0074686296
0.061346475,0.0073814783
0.062109783,0.007248447
0.063817255,0.0069516227
0.06452695,0.006828561
0.065131776,0.006723825
0.06568172,0.006628705
0.0665137,0.0064850086
0.068150476,0.0062030395
0.06819052,0.0061961524
0.0692123,0.0060206177
0.069997035,0.00588606
0.07116573,0.005686066
0.07183781,0.005571273
0.07191286,0.005558464
0.07417739,0.005172892
0.074292555,0.005153334
0.07461519,0.0050985566
0.075468846,0.004953799
0.077185296,0.0046634963
0.07731909,0.004640909
0.07856838,0.0044303136
0.079083644,0.0043436056
0.080024384,0.004185538
0.08018929,0.0041578626
0.08268224,0.0037405724
0.082730874,0.0037324524
0.08282462,0.0037168057
0.08318923,0.003655967
0.08543838,0.0032816636
0.086184956,0.0031577908
0.08626464,0.0031445813
0.08706139,0.0030126083
0.08814672,0.0028331764
0.089176334,0.0026633139
0.08983089,0.0025555082
0.090855695,0.0023870026
0.0912788,0.0023175338
0.09216322,0.0021725106
0.093380995,0.0019732402
0.09356514,0.0019431482
0.09417735,0.0018431866
0.095145464,0.0016853595
0.09547694,0.0016313912
0.09627487,0.0015016198
0.096914984,0.0013976614
0.098122925,0.0012018415
0.09898469,0.001062423
0.09965592,0.0009539942
0.10043289,0.000828661
0.10109547,0.00072192913
0.10169444,0.0006255638
0.10381584,0.00028516212
